group,index#1:,index#2:,index#3:,index#4:,index#5:,index#6:,index#7:,index#8:,index#9:,index#10:,index#11:,index#12:,index#13:,index#14:,index#15:,index#16:,index#17:,index#18:,index#19:,index#20:,index#21:,index#22:,index#23:,index#24:,index#25:,index#26:,index#27:,index#28:,index#29:,index#30:,index#31:,index#32:,index#33:,index#34:,index#35:,index#36:,index#37:,index#38:,index#39:,index#40:,index#41:,index#42:,index#43:,index#44:,index#45:,index#46:,index#47:,index#48:,index#49:,index#50:,index#51:,index#52:,index#53:,index#54:,index#55:,index#56:,index#57:,index#58:,index#59:,index#60:,index#61:,index#62:,index#63:,index#64:
sit,26.476,27.459,28.284,28.284,29.155,28.16,29.069,29.017,28,29,28.018,28,27,27,27.019,26.019,25.02,24.021,24,23.022,22.023,22.023,21,21.024,20.025,20.025,18.028,17.117,16.125,16.279,16.279,15.133,14.142,14.318,13.153,14.318,12.649,11.705,10.77,9.849,9.849,8.944,8.062,7.211,6.403,6.403,5.657,5.657,5.385,4.472,5.099,5.099,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.187,25.318,25.318,25.495,25.495,26.683,25.71,25.962,25.962,25.962,25.962,25,24.352,24.352,24.352,22.472,22.472,22.136,21.84,21.19,20.881,19.925,18.682,19.416,18.439,17.464,16.279,15.133,15.133,15.033,15.133,13.038,13.038,13,12,12,11.045,11.045,10.05,9.055,9.055,8.246,7.28,6.708,6.325,6.708,6.403,5.831,5.657,4.472,4.472,5.385,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.071,29.069,29.069,30.067,30.017,30.017,30,30.017,30.017,30.067,30.067,30.15,29.155,29.155,28.16,28.071,27.166,26.077,25.08,25.08,24.083,23.022,22.091,22.023,21.024,21.024,20,19.026,18.028,17.029,17.117,17.117,16.125,15.133,14.318,13.342,13.342,12.369,11.402,10.44,9.487,9.487,8.944,8.062,7.211,5.831,6.403,5.657,5,4.472,4.123,3.162,0,0,0,0,0,0,0,0,0,0,0,0
sit,29.411,28.792,30.083,30.083,30.463,30.871,30.871,31.305,31.765,31.765,30.887,30.017,30.017,30.017,29.155,28.302,26.926,26.926,26.077,25.554,24.698,24.698,23.324,22.825,21.954,20.591,20.125,18.788,18.788,17.464,17.088,16.155,16.155,14.866,14.56,13.601,12.369,12.369,11.18,10.198,10.198,9.055,8,8,7.071,6.083,5.099,5.099,4.472,5,4.243,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,23,24,24,25.02,24.021,25.02,25.08,25.179,25.179,25.179,24.331,24.331,24.331,23.345,23.345,22.361,22.361,21.378,21.378,20.396,20.396,20.224,19.235,18.248,18.248,17.117,16.031,15.033,15.033,15,14,14,13,13.038,12.042,12.042,11.045,11.18,10.198,9.22,8.246,8.246,7.616,6.708,5.831,6.708,5.831,5.657,5.657,5,4.472,4.472,0,0,0,0,0,0,0,0,0,0,0,0
sit,22.472,22.472,23.409,23.409,23.409,24.042,24.042,23.77,23.77,23.537,23.77,23.537,23.345,22.361,22.361,22.361,21.587,20.396,20.396,19.416,19.416,18.439,18.439,17.464,16.492,16.492,14.866,14.866,13.928,14.318,13,12.083,11.18,11.18,10.296,10.296,9.434,9.434,8.602,7.81,7.81,7.071,6.403,6.403,5.657,4.472,4.472,4.123,4.123,4,3,3.162,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.413,23.601,24.413,23.854,25.239,24.698,24.698,25.554,25.554,25.942,25.06,24.597,24.166,24.166,23.259,24.597,22.361,22.361,21.024,21.024,21.024,20.125,19.235,18.358,18.358,17.493,16.643,16.643,15.811,15,14.422,13.601,12.806,12.806,12.806,12.042,11.314,10.63,9.899,10.63,9.22,8.602,8.062,7.211,7.616,6.708,6.325,5.385,5.099,5.099,4,4.123,0,0,0,0,0,0,0,0,0,0,0,0
sit,25.08,26,25.08,26.926,26.571,27.514,27.203,26.926,27.893,26.926,26.926,26.926,25.71,25.71,25.71,24.515,24.739,22.561,23.537,22.561,21.587,21.587,20.616,19.925,19.925,18.974,18.028,17.088,17.088,15.232,15.652,15.652,14.318,13.892,13.038,12.53,11.662,11.402,10.63,10,9.22,9.22,7.81,7.211,7.211,5.831,6.708,5.385,5.099,5.099,5,4.123,0,0,0,0,0,0,0,0,0,0,0,0
sit,25.456,26.173,26.249,26.907,26.907,27.019,27.019,27.803,27.203,26.627,26.627,27.459,26.077,26.077,25.239,23.854,24.698,22.472,23.022,23.022,21.633,21.633,20,20,20,19.209,17.692,17.029,16.971,15.556,15.556,14.866,14.866,13.454,13.601,12.806,12.207,11.662,11.18,10.296,10.296,9.849,8.544,8.246,7.28,7.071,7.071,6.083,5.099,6.083,5.385,4.472,0,0,0,0,0,0,0,0,0,0,0,0
sit,27.459,28.636,28.636,29.833,29.833,30.083,29.12,29.411,29.732,29.411,30.676,28.792,28.792,27.857,28.231,26.571,26.926,25.632,25.632,24.698,23.77,23.409,22.472,22.136,21.84,20.881,19.647,18.439,18.439,17.263,17.263,17.263,16.279,15.133,15.033,14.036,14,13,12,11.045,11.045,10.05,9.055,9.22,8.246,7.28,6.708,6.708,5.831,5,5.657,5,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.926,28.302,28.302,29.682,28.844,29.411,29.206,29.833,29.833,29.206,29.833,29.069,28.32,28.32,28.32,26.249,26.249,25.495,25.495,25.495,24.083,23.431,22.023,22.023,21.401,20.809,20,18.868,18.868,17.493,17.493,16.643,16.125,15.652,14.318,14.318,13,12.649,11.705,11.705,10.44,10.198,9.22,9.055,7.071,7,6,6.083,5.099,6.325,4.472,5,0,0,0,0,0,0,0,0,0,0,0,0
sit,27.857,28.792,29.155,29.547,29.547,30.871,30.463,29.967,29.967,30.017,30.017,29.155,28.302,28.302,28.844,27.459,27.459,25.239,26.077,26.077,24.698,23.324,23.324,21.954,21.095,21.471,20.125,19.235,18.788,17.464,17.464,17.088,15.811,14.866,14.56,14.56,13.928,12.369,11.402,11.18,10.198,9.055,8.062,8.062,7,7,6.083,5.385,5.385,4.472,4.243,4.243,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.231,28.231,28.636,28.636,29.967,29.967,30.414,30.017,30.017,30.017,30.017,29.682,28.302,28.844,28.302,27.459,26.627,26.627,25.239,25.239,24.698,23.854,23.324,21.954,21.954,21.471,20.591,19.698,18.788,17.889,17.889,16.553,17.088,16.553,14.866,14.866,13.928,13.601,12.369,11.18,11.402,10.198,9.055,8.062,8,7,7,6.083,5.099,5.385,4.472,5,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.16,29.411,29.12,30.083,30.806,30.806,30.806,30.806,31.575,31.401,30.265,30.265,30.265,29.155,29.155,28.16,28.16,27.166,27.166,26.173,25.179,24.187,24.187,23.195,22.204,22.204,20.396,19.647,19.647,18.682,18.682,16.763,16.763,15.811,15.811,14.866,13.928,13,12.083,11.18,11.18,10.296,9.434,8.602,7.81,7.81,5.657,6.403,5,5,3.606,4.123,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.839,24.839,25.612,26.401,26.401,26.627,26.627,27.459,26.926,26.926,26.926,26.42,25.942,25.06,25.06,25.06,23.707,22.825,22.361,21.954,21.471,20.591,20.591,19.723,18.868,18.868,17.205,16.401,16.401,15.62,14.213,14.213,13.454,13.454,12.042,12.042,11.314,10.63,10,9.22,8.602,8.062,7.211,6.708,6.708,5.385,5.099,4,4,4.123,3.162,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,25,25.02,25,27,27.019,26.019,27.074,27.074,26.173,26.173,27.295,25.318,25.318,25.495,25.495,24.515,24.515,22.561,22.561,22.361,21.378,20.396,20.224,19.235,19.105,19.105,17.117,16.125,16.031,16,15,15,14.036,13.038,12,11.045,11.045,10.05,10.198,9.22,8.246,8.246,7.616,7.616,6.708,5.831,5.831,4.243,5,4.472,4.123,4.123,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.077,27.166,27.166,27.295,27.459,28.443,27.459,28.443,27.659,28.636,27.659,27.659,26.926,26.926,25.962,25,25,24.042,23.77,23.087,21.84,21.84,21.587,20.396,20.396,19.416,18.439,17.263,17.117,16.125,16.031,16.031,15.033,14.036,14,13,12,12.042,11.045,10.05,9.055,9.22,8.246,8.544,7.28,6.708,5.831,5.831,5.657,5,5,4.472,0,0,0,0,0,0,0,0,0,0,0,0
sit,21.84,22.804,23.77,23.77,24.515,24.515,24.515,24.331,24.331,23.345,24.187,23.195,23.195,23.087,22.091,22.091,22.023,22.023,20.224,20.1,19.105,19.105,18.111,18.111,17.117,17.263,16.279,15.297,14.56,13.342,13.601,13.342,12.649,11.705,11.705,10.77,10.77,8.944,8.944,8.944,8.062,7.211,7.211,6.403,6.403,5,5,4.243,3.606,3.606,3.162,3.162,0,0,0,0,0,0,0,0,0,0,0,0
sit,21.587,22.561,21.587,22.561,23.537,23.345,24.331,23.195,23.195,23.087,23.087,23.022,22.023,22.023,22.023,21.024,21.024,20.025,19.026,20,18,18.028,17.029,17.029,16.031,16.125,15.133,14.142,14.142,13.153,13.153,12.369,12.166,10.198,10.44,10.44,9.487,8.544,8.544,8.544,7.616,6.708,5.831,5.831,5,4.243,4.243,3.606,3.606,3.162,3,3,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.083,26.173,24.759,26.173,26.87,26.87,27.586,26.907,26.907,26.249,27.019,25.612,25.612,25,25,24.207,23.601,22.804,22.804,22.023,21.401,20.616,19.849,18.439,18.439,18.439,16.971,16.279,16.279,15.62,15,13.601,13.601,12.207,12.207,11.662,11.662,10.296,10.296,8.944,8.544,8.544,7.28,7.071,6.083,6,5.099,5.099,4.472,4.472,3.606,4.243,0,0,0,0,0,0,0,0,0,0,0,0
sit,27.785,28.302,29.682,30.529,30.232,30.806,31.401,30.61,30.61,31.241,30.61,29.833,29.069,29.069,29,28.32,26.907,26.907,26.173,25.495,24.759,23.345,22.672,22.023,22.023,21.401,20.616,19.416,19.416,17.493,17.205,16.643,16.643,14.765,14.765,14.318,13,13,12.649,11.705,10.77,9.22,9.22,8.062,8,7.071,6,6,5.385,5,4.472,3.162,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.627,27.459,27.459,26.926,27.785,28.653,28.178,29.069,28.636,28.636,28.231,28.231,27.313,26.926,26.926,25.632,25.632,24.698,24.698,23.409,22.472,22.472,21.932,21.541,20.616,20.125,18.788,17.889,17.889,17,17,16.125,15.264,14.422,13.601,13.601,13.601,12.806,12.042,10.63,10.63,9.899,9.22,8.602,8.602,7.211,7.211,5.831,5.385,5.385,5.099,5,0,0,0,0,0,0,0,0,0,0,0,0
sit,25,25.962,24.352,26.249,27.514,28.792,27.857,26.926,27.857,27.731,27.731,27.295,26.42,27.295,25.942,25.06,24.187,23.707,23.707,22.825,22.361,21.024,21.471,20.125,20.125,18.788,17.464,17.088,17.088,16.763,15.811,14.866,14.56,13.601,13.342,12.369,12.369,11.402,11.18,10.198,9.055,9.055,8,7,7.071,6.083,6.083,5.099,5.385,4.472,3.606,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.173,26.173,26.87,26.87,27.586,28.32,28.32,28.425,28.425,27.803,27.803,27.203,27.203,27.203,25.807,25.807,25,23.601,23.601,23.601,22.204,21.401,21.401,20.616,19.849,19.849,18.439,17.692,16.971,16.971,16.279,15.556,14.866,14.866,13.454,13.454,12.806,11.402,11.402,10.817,10.296,9.434,8.944,7.616,7.616,6.325,6.083,5.099,5,4,3.162,4.472,0,0,0,0,0,0,0,0,0,0,0,0
sit,24,25.02,25.02,26.019,25.08,26.077,26.173,26.306,26.306,25.318,26.306,25.318,25.495,24.515,24.739,23.537,23.537,21.587,22.561,21.587,20.616,20.616,19.647,19.235,18.248,18.248,17.263,16.125,17.029,15.133,15.033,15.033,14.036,13.038,12,12,12.042,11.045,10.05,10.05,9.055,8.246,7.28,7.28,6.325,6.325,5.385,4.472,4.243,4.243,3.606,3.162,0,0,0,0,0,0,0,0,0,0,0,0
sit,21.19,21.19,21.19,22.847,21.932,22.361,21.932,22.361,22.361,22.825,21.954,21.954,21.095,21.095,21.095,20.591,19.723,19.723,18.868,18.358,18.358,18.358,17,17,16.553,15.652,15.232,13.928,13.928,13.601,13.601,12.649,12.369,12.369,11.402,11.18,10.198,10.05,9.055,9.055,9,8,8,7,6.083,6.083,6.083,5.385,5.385,5,5,4.243,0,0,0,0,0,0,0,0,0,0,0,0
sit,25.495,25.495,25.612,27.019,25.612,27.803,27.203,27.203,26.627,26.077,26.926,26.077,25.554,25.554,25.554,24.187,24.187,22.825,23.324,22.825,21.954,20.591,20.248,20.248,18.868,19.416,17.205,16.401,16.401,15.62,15.62,14.866,14.213,13.454,12.728,12.728,12.728,11.314,10.63,10,9.22,8.602,7.211,8.062,6.708,6.325,6.325,5.099,5,4.123,4.123,4.472,0,0,0,0,0,0,0,0,0,0,0,0
sit,25.318,26.306,25.179,26.173,27.074,28.071,27.019,27.019,27,26,27,27.019,27.019,26.019,26.077,25.02,25.02,23.022,24.021,23.022,22.023,22,21,20,20,19,18.028,17.117,17.117,15.133,16.125,15.133,14.318,14.142,14.318,13.153,12.369,11.402,10.77,10.44,9.487,9.487,7.616,7.616,7.211,7.211,5.831,5,5.657,5,4.243,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.352,25.632,24.352,26,26.926,26.926,26.401,26.401,26.833,26.42,26.42,26.42,25.554,25.554,25.554,24.698,24.187,23.324,21.954,21.954,21.471,20.591,20.591,19.235,19.235,18.788,17.464,17.464,16.155,15.811,14.866,14.56,14.56,13.342,13.342,12.369,11.402,11.18,10.05,10.05,9.055,9.055,8,8,7,6.325,6.083,5.385,5,5,4.243,4.243,0,0,0,0,0,0,0,0,0,0,0,0
sit,29.411,29.411,30.232,30.232,31.064,31.385,31.385,31.765,31.765,31.305,31.305,31.305,29.967,28.636,28.636,28.636,28.636,27.731,26.401,26,25.495,25.08,25.06,23.259,22.361,21.954,20.591,20.248,19.723,18.868,18.868,18.601,17.205,16.401,15.62,14.866,15.62,13.454,13.454,11.314,11.314,10.63,9.899,9.22,8.602,7.81,7.211,6.708,5.385,5.385,5.099,4,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.284,28.284,29.155,29.155,30.067,30.067,30.067,31.016,30.017,30,30.017,29.017,29.017,28.071,28.071,28.018,27.019,27.019,26.077,25.02,24.021,24.021,23,23,22,21.024,20.025,19.105,19.105,18.111,18.111,17.117,16.279,15.297,14.318,14.318,14.318,13.342,11.402,11.705,11.402,9.487,8.544,9.055,8.544,9.22,9.055,3.162,8.544,11.18,6.403,5.385,0,0,0,0,0,0,0,0,0,0,0,0
sit,28,29,30,30.017,30.017,30.067,30.067,31.145,31.257,30.265,30.265,29.275,29.428,29.428,29.614,27.659,27.459,26.476,25.495,25.495,24.515,23.345,23.345,22.204,21.213,21.095,20.1,19.105,19.026,18.028,17.029,17.029,16,15,15,14.036,13.038,13.038,12.042,11.045,10.198,10.198,9.22,8.246,7.28,6.325,5.385,5.385,5,4.243,2.828,3.162,0,0,0,0,0,0,0,0,0,0,0,0
sit,27.019,27.803,27.803,28.425,29.069,29.732,29,29,28.284,29,29,28.32,28.32,27.659,27.659,26.907,26.249,24.839,24.839,24.083,23.431,22.672,21.932,21.26,20.518,20.518,19.799,19.105,18.439,17.029,17.029,16.279,15.62,14.213,14.213,13.601,12.806,12.207,12.207,10.817,9.434,9.434,8.944,7.616,6.708,6.325,5.385,4.472,4.123,3.162,3,2.236,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.443,29.428,28.443,30.594,30.806,30.806,30.806,31.048,31.321,30.364,30.364,29.411,29.732,28.46,28.792,27.514,28.792,27.203,26.249,26.249,24.352,24.352,23.77,23.537,22.136,21.84,20.616,19.105,20.224,18.111,18.111,17.029,16.031,16.031,15,14.036,15,13,13,12.042,12.042,10.05,9.22,9.22,8.246,6.708,5.385,6.708,4.472,3.606,5.657,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.597,24.166,25.495,26,26,26,26.926,26.571,26.571,26.571,26.249,26.249,25,25,24.042,25,24.042,23.087,21.84,21.84,20.881,20.881,20.248,19.313,18.385,18.385,17.464,16.553,15.652,15.652,14.765,13.892,13.892,13.038,12.207,12.207,12.207,11.402,10.63,9.22,9.22,8.485,7.81,7.071,6.403,5,5,3.606,3.606,3.162,3,2,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.698,26,25.08,26.401,26.401,26.833,26.833,27.295,26.833,26.42,26.42,26.42,25.554,25.554,25.554,24.698,24.698,22.472,23.324,21.954,21.954,21.095,19.723,19.235,19.235,18.788,17.464,17.464,16.155,14.866,14.866,14.866,13.928,13.601,12.649,11.402,11.402,11.402,10.198,10.198,9.22,8.062,8.062,7,7,6,5,4,3.162,3.162,2.236,2.236,0,0,0,0,0,0,0,0,0,0,0,0
sit,27.019,27.203,27.803,28.601,28.018,28.844,29.155,29.155,29.155,28.653,29.155,28.653,28.653,28.178,27.731,27.295,25.942,25.06,25.06,24.597,24.597,22.361,21.471,21.954,21.095,20.248,18.868,18.601,17.804,17.205,16.401,16.401,15.62,15,13.454,13.454,12.728,12.042,11.314,10.63,9.899,9.22,8.602,7.81,7.211,6.403,5.831,5,4.472,3.162,3.162,2,0,0,0,0,0,0,0,0,0,0,0,0
sit,23.087,23.087,23.087,24.042,24.352,24.698,24.352,23.77,24.698,24.166,24.597,23.707,23.707,23.707,23.259,22.361,21.471,21.024,21.471,20.125,19.235,18.788,18.788,17.889,17.889,16.553,16.155,14.866,14.866,13.928,13.601,13.601,12.649,12.369,11.402,10.44,10.44,10.198,9.22,9.055,8.062,7.071,7,6,6,5,5,4.123,3.162,3.162,2.236,2.236,0,0,0,0,0,0,0,0,0,0,0,0
sit,27.803,28.601,28.601,29.411,30.232,31.064,30.529,30.017,30.529,29.53,30.414,29.069,29.069,28.636,27.731,27.731,26.401,26.833,26,25.495,23.707,23.707,23.707,22.361,21.471,21.095,19.723,19.723,18.028,18.028,17.205,15.811,15,15,13.601,13.601,13.454,12.042,11.314,10.63,9.899,9.22,7.81,7.81,6.403,5.831,5.385,4.472,4.472,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
sit,25,24.207,25,24.839,26.249,26.249,26.907,26.173,26.173,26.87,26.87,26.173,24.759,24.759,23.345,24.083,22.672,22.672,21.932,21.932,21.26,20.518,19.799,19.105,18.385,18.385,16.279,17.029,15.62,15,14.213,15,13.601,13.038,10.817,11.662,11.662,10.296,8.944,8.944,8.944,7.616,7.616,6.325,6.325,5.099,6,4.123,4.123,2,3.162,2.828,0,0,0,0,0,0,0,0,0,0,0,0
sit,29.155,29.155,30.463,29.547,32.202,31.305,31.305,31.765,31.385,32.249,31.765,30.529,30.529,30.529,29.155,29.155,28.302,27.459,26.926,26.077,25.554,24.698,25.06,23.707,22.825,22.361,21.471,20.125,18.788,18.788,18.385,17.464,17.088,16.155,16.155,14.866,14.56,13.601,12.369,11.18,11.18,10.198,10.05,9.055,8.062,8.062,7.071,6,5,4.123,3.162,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,25,25.807,25.239,26.077,26.077,26.077,26.926,27.295,27.295,26.833,26.833,26.401,25.495,25.08,26.401,24.166,24.166,22.825,22.847,22.472,21.471,21.024,20.591,20.125,19.235,18.358,17.493,16.125,15.811,15.811,15,13.601,14.422,13.601,12.806,11.402,11.314,10.63,9.899,9.899,8.485,7.81,7.81,6.403,6.403,5.831,5.385,4.472,4.123,3,3,3.162,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.042,24.759,24.759,26.173,26.173,26.907,26.249,26.401,26.401,25.612,27.019,25.612,25,25,24.413,25,23.601,22.204,22.204,21.633,20.809,20.809,19.209,19.209,18.439,18.439,17.692,16.971,15.556,14.866,14.866,14.866,13.454,12.042,12.042,11.402,11.662,10.817,9.434,8.944,8.062,7.616,7.616,6.325,5.385,5.099,5.099,4,3,3.162,3.162,2.828,0,0,0,0,0,0,0,0,0,0,0,0
sit,29.069,31.241,29.732,31.241,30.61,32.202,31.623,32.45,31.906,31.064,31.064,31.064,31.385,30.529,30.887,29.155,28.653,26.42,27.785,27.295,25.942,25.06,24.187,23.854,23.854,22.472,21.633,20,20,18.601,18.601,17.804,16.401,15.62,15.62,14.213,13.454,13.454,12.728,12.042,9.899,9.899,8.602,8.602,7.81,6.403,5.831,5.831,4.123,4,3.162,3,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.249,25.807,21.401,28.425,26.87,29,26.401,28.284,26.907,27.586,25.456,25.612,25.495,26.249,24.759,23.431,23.431,22.023,21.932,21.26,21.26,19.849,19.799,19.105,19.799,19.105,17.804,17.029,16.401,15.811,15.811,15.264,14.422,13.038,12.53,11.662,11.18,11.18,10.77,9.849,8.544,8.544,8.246,7.28,6.083,6.083,6,5,4.123,4.123,3.162,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.284,29.275,29.428,29.428,30.594,30.594,29.833,30.806,31.048,31.048,30.083,30.083,29.411,29.411,28.46,28.46,27.514,26.249,26.249,25.298,24.352,24.352,23.087,22.804,21.84,21.587,20.616,19.416,18.248,17.263,17.263,17.117,16.125,15.033,15.133,14.036,13.038,12.042,11,11,10,9.055,9.055,7.071,7.071,6.083,5.385,5.099,4.472,3.606,2.828,2.828,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.077,26.077,26.077,27.166,28.284,28.284,28.284,28.284,28.443,28.443,27.659,27.659,27.659,26.683,25.71,25.71,24.739,23.77,23.537,23.537,22.561,22.361,21.378,21.378,20.396,20.224,18.111,18.111,17.029,17.029,16.031,16,15,14,14.036,13.038,13.038,12.042,11.045,10.05,10.198,9.22,8.246,8.246,7.28,7.28,6.325,5.385,5,5,4.243,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.352,25.298,25.298,25.962,25.962,26.926,26.926,26.683,26.683,26.476,26.476,26.476,26.306,25.318,24.331,24.331,23.345,23.345,22.204,22.361,21.378,20.396,20.396,19.416,18.439,18.439,16.492,16.763,15.811,14.866,14.866,13.928,13,12.083,12.083,12.083,10.77,9.849,9.849,8.602,8.062,7.211,6.403,5.831,5.831,5,4.243,2.828,2.828,2.236,2.236,2,0,0,0,0,0,0,0,0,0,0,0,0
sit,24.413,25,25,25.612,26.401,25.612,27.659,26.907,26.907,26.173,26.173,25.456,24.759,24.759,24.042,24.042,22.627,22.627,22.627,21.932,20.518,19.849,19.849,19.849,18.439,17.804,16.401,15.811,15.811,15.264,14.422,13.892,13.038,12.53,12.083,11.662,11.18,9.849,9.849,8.544,8.544,7.616,7.28,6.083,6.083,5.099,4,3,3,3.162,2.236,1.414,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.443,29.614,29.614,30.806,32.016,31.048,31.048,30.364,30.364,30.676,30.676,30.676,29.732,29.732,28.792,28.46,27.514,27.514,26.249,26.571,24.352,24.042,24.042,22.804,21.587,21.587,20.396,19.235,19.235,18.111,18.111,17.117,16.031,16.031,15,14,14,13,12.042,11.045,10.05,10.05,9.055,8.246,7.28,7.28,6.325,5.385,5.385,4.472,3.606,2.828,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.401,27.731,27.731,29.547,29.155,30.083,29.732,29.732,29.411,29.411,29.411,29.12,28.16,28.16,27.893,27.203,26.249,25.71,25,24.042,23.77,22.804,21.84,21.84,19.925,19.925,18.974,18.385,17.464,17.464,16.553,16.155,14.765,14.765,13.416,13.416,12.53,11.662,10.817,10,10.296,8.602,7.071,7.211,6.403,10.296,5,1.414,7.81,2.236,5.831,2,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.42,26.926,27.785,28.302,28.302,28.302,28.302,28.018,27.803,27.203,28.601,27.803,27.019,27.019,27.019,26.249,26.249,24.207,24.207,23.431,22.804,22.023,21.401,20.809,20,20.248,18.601,18.028,17.493,16.643,16.125,14.765,15.264,14.765,14.318,13.416,12.083,12.083,10.77,10.77,9.849,9.487,7.28,7.28,7.28,6.083,5.099,5.099,4,3.162,3,2.236,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.653,29.155,30.529,29.682,31.064,30.232,31.623,30.806,31.401,31.401,31.401,30.61,29.206,29.833,27.659,29.069,27.019,27.019,25.612,26.249,24.839,24.839,24.207,23.022,22.204,21.633,20.248,19.723,18.358,18.358,17,17,16.125,15.652,14.765,14.318,13,13,11.705,11.705,10.77,9.487,9.22,8.246,8.246,7.28,6.083,5.099,5.099,4,3,3.162,0,0,0,0,0,0,0,0,0,0,0,0
sit,21.587,21.587,21.84,22.804,21.84,23.087,23.409,23.409,23.409,22.472,23.409,22.472,22.472,21.541,21.541,20.616,20.616,19.313,19.313,18.788,18.385,17.088,17.088,16.492,15.524,15.524,14.318,13.342,14.318,12.369,12.166,12.166,11.045,11.045,9.055,9,10,9,8,8,7.071,6.083,6.083,5.099,5,4.123,4.123,3.606,2.236,2.828,2.236,2.236,0,0,0,0,0,0,0,0,0,0,0,0
sit,27.459,27.459,28.443,28.443,29.614,29.833,28.862,29.411,29.12,29.12,29.12,28.16,28.46,28.16,27.514,26.249,26.249,25.298,25,24.352,23.409,23.087,21.84,21.587,20.616,20.396,19.416,18.248,18.248,17.117,17.117,16.125,16.125,15.033,15,13.038,12,12,11.045,11.045,10.05,9.22,8.062,8.246,6.325,6.325,5.385,4.472,4.472,3.606,3.606,2.828,0,0,0,0,0,0,0,0,0,0,0,0
sit,28.16,29.155,29.069,30.067,31.016,31.016,31,31.016,31.016,31.016,30.017,30.067,30.067,29.069,29.155,28.071,27.074,27.074,26.077,25.08,24.083,24.021,23.022,22.023,21,21,20,19.026,18.028,17.029,17.117,16.125,16.031,15.133,14.142,13.342,13.153,12.369,11.402,11.402,9.487,8.544,7.616,7.616,6.325,5.831,5.831,3.606,4.243,3.606,3.606,3,0,0,0,0,0,0,0,0,0,0,0,0
sit,22.472,23.854,23.601,24.413,23.601,24.207,24.839,24.839,24.839,24.083,24.839,24.083,24.083,22.672,23.345,21.932,21.932,20.518,20.518,19.799,19.849,19.209,17.804,17.804,18.601,17.205,15.811,15,14.422,13.892,13.892,13.892,12.53,12.083,11.18,10.77,10.77,9.849,9.487,9.487,8.544,8.544,7.28,6.325,6.083,5.099,5.099,4,4,3.162,3.162,2.236,0,0,0,0,0,0,0,0,0,0,0,0
sit,25.02,26,27.019,27,27,28.018,28.071,28.16,28.071,28.16,28.071,27.166,26.306,26.173,25.179,24.083,24.187,25.08,24.187,23.195,22.204,22.091,21.024,21.024,21.024,19,18.028,18.111,17.117,17.117,16.125,15.033,15.133,14.142,13.153,13.153,12.369,11.402,10.44,9.487,9.487,8.544,7.616,7.616,6.708,6.708,5.831,5,5,4.243,3.606,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,30.594,31.575,32.757,32.558,34.366,33.377,33.242,33.136,33.136,33.136,33.061,33.015,32.016,32.016,31,31.064,29.017,30.017,28,28.018,27.019,26.019,26.019,25.02,24.083,23.087,22.091,21.213,20.224,20.396,19.235,18.439,17.464,16.492,16.492,15.524,14.56,13.601,12.649,11.705,11.705,9.849,9.849,8.944,8.062,8.062,7.211,5.831,5,4.243,3.606,3.606,0,0,0,0,0,0,0,0,0,0,0,0
sit,26.173,25.495,26.907,26.249,27.659,27.019,27.803,28.601,27.203,28.601,28.018,27.459,27.459,27.459,25.239,26.077,24.698,23.854,22.472,23.324,22.472,21.095,21.633,20,20,18.601,17.029,18.439,15.62,16.279,14.866,14.866,14.866,13.454,12.728,12.728,11.314,11.314,10.63,9.22,9.22,7.81,8.062,6.403,6.708,5.831,5,4.472,3.606,3.162,2.236,2,0,0,0,0,0,0,0,0,0,0,0,0
